holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date,time,traffic_volume
None,262.97,0,0,40,Mist,mist,12/9/2016,10:00:00 AM,4589
None,263.88,0,0,90,Snow,light snow,12/9/2016,11:00:00 AM,5052
None,263.88,0,0,90,Haze,haze,12/9/2016,11:00:00 AM,5052
None,264.68,0,0,75,Snow,light snow,12/9/2016,12:00:00 PM,5280
None,264.95,0,0,40,Snow,light snow,12/9/2016,1:00:00 PM,5285
None,265.08,0,0,75,Snow,light snow,12/9/2016,2:00:00 PM,5622
None,265.15,0,0,90,Snow,light snow,12/9/2016,3:00:00 PM,6031
None,264.72,0,0,75,Snow,light snow,12/9/2016,4:00:00 PM,6512
None,264.22,0,0,1,Snow,light shower snow,12/9/2016,5:00:00 PM,6092
None,263.75,0,0,75,Snow,light snow,12/9/2016,6:00:00 PM,5025
None,263.49,0,0,75,Snow,light snow,12/9/2016,7:00:00 PM,3806
None,262.82,0,0,90,Snow,light snow,12/9/2016,8:00:00 PM,3066
None,262.42,0,0,90,Snow,light snow,12/9/2016,9:00:00 PM,3356
None,261.78,0,0,40,Snow,light snow,12/9/2016,10:00:00 PM,4459
None,261.34,0,0,75,Snow,light snow,12/9/2016,11:00:00 PM,2049
None,261.43,0,0,90,Snow,light snow,12/10/2016,12:00:00 AM,1122
None,260.34,0,0,75,Clouds,broken clouds,12/10/2016,1:00:00 AM,721
None,259.65,0,0,1,Clear,sky is clear,12/10/2016,2:00:00 AM,523
None,259.29,0,0,1,Clear,sky is clear,12/10/2016,3:00:00 AM,365
None,258.75,0,0,1,Clear,sky is clear,12/10/2016,4:00:00 AM,400
None,258.09,0,0,1,Clear,sky is clear,12/10/2016,5:00:00 AM,692
None,257.44,0,0,1,Clear,sky is clear,12/10/2016,6:00:00 AM,1159
None,257.28,0,0,20,Clouds,few clouds,12/10/2016,7:00:00 AM,1842
None,257.22,0,0,1,Clear,sky is clear,12/10/2016,8:00:00 AM,2825
None,257.88,0,0,75,Clouds,broken clouds,12/10/2016,9:00:00 AM,3771
None,258.53,0,0,90,Clouds,overcast clouds,12/10/2016,10:00:00 AM,4096
None,259.42,0,0,75,Clouds,broken clouds,12/10/2016,11:00:00 AM,4525
None,260.35,0,0,1,Clear,sky is clear,12/10/2016,12:00:00 PM,4884
None,261.27,0,0,75,Clouds,broken clouds,12/10/2016,1:00:00 PM,4804
None,261.65,0,0,90,Snow,light snow,12/10/2016,2:00:00 PM,5061
None,261.88,0,0,90,Snow,snow,12/10/2016,3:00:00 PM,4582
None,261.88,0,0,90,Snow,light snow,12/10/2016,4:00:00 PM,4037
None,261.68,0,0,90,Snow,light snow,12/10/2016,5:00:00 PM,4340
None,261.68,0,0,90,Mist,mist,12/10/2016,5:00:00 PM,4340
None,261.88,0,0,90,Snow,light snow,12/10/2016,6:00:00 PM,4480
None,261.88,0,0,90,Mist,mist,12/10/2016,6:00:00 PM,4480
None,262.02,0,0,90,Snow,light snow,12/10/2016,7:00:00 PM,2903
None,262.02,0,0,90,Mist,mist,12/10/2016,7:00:00 PM,2903
None,262.28,0,0,90,Snow,light snow,12/10/2016,8:00:00 PM,2315
None,262.28,0,0,90,Mist,mist,12/10/2016,8:00:00 PM,2315
None,262.42,0,0,90,Snow,light snow,12/10/2016,9:00:00 PM,2494
None,262.42,0,0,90,Mist,mist,12/10/2016,9:00:00 PM,2494
None,262.35,0,0,90,Snow,light snow,12/10/2016,10:00:00 PM,2883
None,262.35,0,0,90,Mist,mist,12/10/2016,10:00:00 PM,2883
None,262.65,0,0,90,Snow,light snow,12/10/2016,11:00:00 PM,2455
None,262.65,0,0,90,Mist,mist,12/10/2016,11:00:00 PM,2455
None,263.02,0,0,90,Snow,light snow,12/11/2016,12:00:00 AM,1082
None,263.02,0,0,90,Mist,mist,12/11/2016,12:00:00 AM,1082
None,263.4,0,0,90,Snow,snow,12/11/2016,1:00:00 AM,691
None,263.4,0,0,90,Mist,mist,12/11/2016,1:00:00 AM,691
None,263.46,0,0,90,Snow,light snow,12/11/2016,2:00:00 AM,531
None,263.46,0,0,90,Mist,mist,12/11/2016,2:00:00 AM,531
None,263.71,0,0,90,Snow,light snow,12/11/2016,3:00:00 AM,331
None,263.71,0,0,90,Mist,mist,12/11/2016,3:00:00 AM,331
None,264.08,0,0,90,Snow,snow,12/11/2016,4:00:00 AM,318
None,264.08,0,0,90,Mist,mist,12/11/2016,4:00:00 AM,318
None,264.08,0,0,90,Fog,fog,12/11/2016,4:00:00 AM,318
None,264.22,0,0,90,Snow,snow,12/11/2016,5:00:00 AM,435
None,264.22,0,0,90,Mist,mist,12/11/2016,5:00:00 AM,435
None,264.28,0,0,90,Snow,snow,12/11/2016,6:00:00 AM,721
None,264.28,0,0,90,Mist,mist,12/11/2016,6:00:00 AM,721
None,264.55,0,0,90,Snow,snow,12/11/2016,7:00:00 AM,811
None,264.55,0,0,90,Fog,fog,12/11/2016,7:00:00 AM,811
None,264.55,0,0,90,Mist,mist,12/11/2016,7:00:00 AM,811
None,264.62,0,0,90,Snow,snow,12/11/2016,8:00:00 AM,1190
None,264.62,0,0,90,Mist,mist,12/11/2016,8:00:00 AM,1190
None,264.62,0,0,90,Fog,fog,12/11/2016,8:00:00 AM,1190
None,264.58,0,0,90,Snow,snow,12/11/2016,9:00:00 AM,1759
None,264.58,0,0,90,Mist,mist,12/11/2016,9:00:00 AM,1759
None,265.22,0,0,90,Snow,snow,12/11/2016,10:00:00 AM,2206
None,265.22,0,0,90,Mist,mist,12/11/2016,10:00:00 AM,2206
None,265.88,0,0,90,Snow,light snow,12/11/2016,11:00:00 AM,2611
None,265.88,0,0,90,Mist,mist,12/11/2016,11:00:00 AM,2611
None,265.88,0,0,90,Haze,haze,12/11/2016,11:00:00 AM,2611
None,266.08,0,0,90,Snow,light snow,12/11/2016,12:00:00 PM,2936
None,266.08,0,0,90,Mist,mist,12/11/2016,12:00:00 PM,2936
None,266.08,0,0,90,Haze,haze,12/11/2016,12:00:00 PM,2936
None,266.58,0,0,90,Snow,light snow,12/11/2016,1:00:00 PM,3213
None,266.68,0,0,90,Snow,light snow,12/11/2016,2:00:00 PM,3541
None,266.68,0,0,90,Mist,mist,12/11/2016,2:00:00 PM,3541
None,266.68,0,0,90,Haze,haze,12/11/2016,2:00:00 PM,3541
None,266.68,0,0,90,Snow,light snow,12/11/2016,3:00:00 PM,3426
None,266.68,0,0,90,Mist,mist,12/11/2016,3:00:00 PM,3426
None,266.68,0,0,90,Haze,haze,12/11/2016,3:00:00 PM,3426
None,266.62,0,0,90,Snow,light snow,12/11/2016,4:00:00 PM,3215
None,266.62,0,0,90,Mist,mist,12/11/2016,4:00:00 PM,3215
None,266.62,0,0,90,Haze,haze,12/11/2016,4:00:00 PM,3215
None,266.28,0,0,90,Snow,light snow,12/11/2016,5:00:00 PM,3019
None,266.28,0,0,90,Mist,mist,12/11/2016,5:00:00 PM,3019
None,265.96,0,0,90,Snow,light snow,12/11/2016,6:00:00 PM,2524
None,265.96,0,0,90,Mist,mist,12/11/2016,6:00:00 PM,2524
None,265.96,0,0,90,Haze,haze,12/11/2016,6:00:00 PM,2524
None,265.78,0,0,90,Snow,light snow,12/11/2016,7:00:00 PM,2712
None,265.78,0,0,90,Mist,mist,12/11/2016,7:00:00 PM,2712
None,265.22,0,0,90,Snow,light snow,12/11/2016,8:00:00 PM,3080
None,263.96,0,0,40,Snow,light snow,12/11/2016,9:00:00 PM,1719
None,263.68,0,0,1,Snow,light snow,12/11/2016,10:00:00 PM,1421
None,262.75,0,0,40,Snow,light snow,12/11/2016,11:00:00 PM,930
None,261.84,0,0,90,Snow,light snow,12/12/2016,12:00:00 AM,701
None,261.46,0,0,75,Snow,light snow,12/12/2016,1:00:00 AM,521
None,260.72,0,0,90,Snow,light snow,12/12/2016,2:00:00 AM,380
None,259.28,0,0,40,Snow,snow,12/12/2016,3:00:00 AM,619
None,258.53,0,0,90,Snow,light snow,12/12/2016,4:00:00 AM,1089
None,258.53,0,0,90,Mist,mist,12/12/2016,4:00:00 AM,1089
None,257.78,0,0,90,Mist,mist,12/12/2016,5:00:00 AM,2694
None,257.78,0,0,90,Snow,light snow,12/12/2016,5:00:00 AM,2694
None,257.08,0,0,90,Mist,mist,12/12/2016,6:00:00 AM,4739
None,257.08,0,0,90,Snow,light snow,12/12/2016,6:00:00 AM,4739
None,256.59,0,0,90,Mist,mist,12/12/2016,7:00:00 AM,4301
None,256.59,0,0,90,Snow,light snow,12/12/2016,7:00:00 AM,4301
None,256.15,0,0,90,Snow,light snow,12/12/2016,8:00:00 AM,4539
None,256.15,0,0,90,Mist,mist,12/12/2016,8:00:00 AM,4539
None,256.15,0,0,90,Haze,haze,12/12/2016,8:00:00 AM,4539
None,255.95,0,0,40,Mist,mist,12/12/2016,9:00:00 AM,5019
None,255.95,0,0,40,Haze,haze,12/12/2016,9:00:00 AM,5019
None,255.95,0,0,40,Snow,light snow,12/12/2016,9:00:00 AM,5019
None,255.71,0,0,40,Mist,mist,12/12/2016,10:00:00 AM,4411
None,255.71,0,0,40,Snow,light snow,12/12/2016,10:00:00 AM,4411
None,256.33,0,0,75,Mist,mist,12/12/2016,11:00:00 AM,4321
None,256.33,0,0,75,Haze,haze,12/12/2016,11:00:00 AM,4321
None,256.33,0,0,75,Snow,light snow,12/12/2016,11:00:00 AM,4321
None,257.33,0,0,40,Mist,mist,12/12/2016,12:00:00 PM,4432
None,257.33,0,0,40,Haze,haze,12/12/2016,12:00:00 PM,4432
None,257.33,0,0,40,Snow,light snow,12/12/2016,12:00:00 PM,4432
None,258.08,0,0,40,Haze,haze,12/12/2016,1:00:00 PM,4559
None,258.08,0,0,40,Snow,light snow,12/12/2016,1:00:00 PM,4559
None,258.96,0,0,75,Clouds,broken clouds,12/12/2016,2:00:00 PM,4680
None,259.59,0,0,90,Snow,light snow,12/12/2016,3:00:00 PM,5338
None,259.62,0,0,90,Snow,light snow,12/12/2016,4:00:00 PM,5785
None,259.59,0,0,90,Snow,light snow,12/12/2016,5:00:00 PM,5169
None,259.28,0,0,40,Snow,light snow,12/12/2016,6:00:00 PM,3974
None,258.71,0,0,75,Snow,light snow,12/12/2016,7:00:00 PM,2780
None,258.03,0,0,1,Clear,sky is clear,12/12/2016,8:00:00 PM,2365
None,257.48,0,0,40,Clouds,scattered clouds,12/12/2016,9:00:00 PM,2059
None,256.9,0,0,1,Clear,sky is clear,12/12/2016,10:00:00 PM,1403
None,256.15,0,0,1,Clear,sky is clear,12/12/2016,11:00:00 PM,872
None,255.78,0,0,1,Clear,sky is clear,12/13/2016,12:00:00 AM,625
None,255.03,0,0,1,Clear,sky is clear,12/13/2016,1:00:00 AM,495
None,254.15,0,0,1,Clear,sky is clear,12/13/2016,2:00:00 AM,386
None,253.28,0,0,1,Clear,sky is clear,12/13/2016,3:00:00 AM,438
None,252.47,0,0,1,Clear,sky is clear,12/13/2016,4:00:00 AM,1017
None,251.72,0,0,1,Clear,sky is clear,12/13/2016,5:00:00 AM,2830
None,251.15,0,0,1,Clear,sky is clear,12/13/2016,6:00:00 AM,5643
None,251.09,0,0,1,Clear,sky is clear,12/13/2016,7:00:00 AM,6090
None,251.08,0,0,5,Clear,sky is clear,12/13/2016,8:00:00 AM,5670
None,251.82,0,0,1,Clear,sky is clear,12/13/2016,9:00:00 AM,5320
None,253.88,0,0,5,Clear,sky is clear,12/13/2016,10:00:00 AM,4443
None,255.71,0,0,1,Snow,light snow,12/13/2016,11:00:00 AM,4643
None,257.77,0,0,1,Snow,light snow,12/13/2016,12:00:00 PM,4555
None,259.22,0,0,1,Snow,light snow,12/13/2016,1:00:00 PM,4765
None,259.55,0,0,5,Clear,sky is clear,12/13/2016,2:00:00 PM,5006
None,259.69,0,0,1,Snow,light snow,12/13/2016,3:00:00 PM,5450
None,258.205,0,0,0,Clear,Sky is Clear,12/13/2016,4:00:00 PM,6236
None,254.917,0,0,0,Clear,Sky is Clear,12/13/2016,5:00:00 PM,5806
None,254.917,0,0,0,Clear,Sky is Clear,12/13/2016,6:00:00 PM,4165
None,254.917,0,0,0,Clear,Sky is Clear,12/13/2016,7:00:00 PM,3145
None,257.96,0,0,40,Clouds,scattered clouds,12/13/2016,8:00:00 PM,2617
None,258.88,0,0,20,Clouds,few clouds,12/13/2016,9:00:00 PM,3055
None,260.02,0,0,1,Clear,sky is clear,12/13/2016,10:00:00 PM,3738
None,260.42,0,0,1,Clear,sky is clear,12/13/2016,11:00:00 PM,1205
None,260.75,0,0,1,Clear,sky is clear,12/14/2016,12:00:00 AM,587
None,260.59,0,0,1,Clear,sky is clear,12/14/2016,1:00:00 AM,381
None,260.42,0,0,1,Clear,sky is clear,12/14/2016,2:00:00 AM,369
None,260.34,0,0,1,Clear,sky is clear,12/14/2016,3:00:00 AM,486
None,260.21,0,0,1,Clear,sky is clear,12/14/2016,4:00:00 AM,1015
None,260.09,0,0,1,Clear,sky is clear,12/14/2016,5:00:00 AM,2781
None,259.82,0,0,1,Clear,sky is clear,12/14/2016,6:00:00 AM,5690
None,259.15,0,0,1,Clear,sky is clear,12/14/2016,7:00:00 AM,6152
None,258.29,0,0,20,Clouds,few clouds,12/14/2016,8:00:00 AM,5599
None,257.65,0,0,75,Snow,light snow,12/14/2016,9:00:00 AM,5275
None,257.65,0,0,75,Haze,haze,12/14/2016,9:00:00 AM,5275
None,257.59,0,0,40,Snow,light snow,12/14/2016,10:00:00 AM,4770
None,257.59,0,0,40,Haze,haze,12/14/2016,10:00:00 AM,4770
None,257.29,0,0,75,Snow,light snow,12/14/2016,11:00:00 AM,4929
None,257.29,0,0,75,Haze,haze,12/14/2016,11:00:00 AM,4929
None,257.55,0,0,1,Snow,light snow,12/14/2016,12:00:00 PM,4944
None,257.55,0,0,1,Haze,haze,12/14/2016,12:00:00 PM,4944
None,258.08,0,0,5,Snow,light snow,12/14/2016,1:00:00 PM,4708
None,258.08,0,0,5,Haze,haze,12/14/2016,1:00:00 PM,4708
None,258.15,0,0,1,Snow,light snow,12/14/2016,2:00:00 PM,5058
None,258.15,0,0,1,Haze,haze,12/14/2016,2:00:00 PM,5058
None,258.35,0,0,1,Clear,sky is clear,12/14/2016,3:00:00 PM,5500
None,257.62,0,0,5,Clear,sky is clear,12/14/2016,4:00:00 PM,6306
None,256.89,0,0,1,Clear,sky is clear,12/14/2016,5:00:00 PM,6091
None,256.15,0,0,1,Clear,sky is clear,12/14/2016,6:00:00 PM,4580
None,255.68,0,0,1,Clear,sky is clear,12/14/2016,7:00:00 PM,3197
None,255.28,0,0,1,Clear,sky is clear,12/14/2016,8:00:00 PM,2664
None,255.22,0,0,1,Clear,sky is clear,12/14/2016,9:00:00 PM,2409
None,254.72,0,0,40,Clouds,scattered clouds,12/14/2016,10:00:00 PM,1766
None,254.34,0,0,1,Clear,sky is clear,12/14/2016,11:00:00 PM,1109
None,253.84,0,0,1,Clear,sky is clear,12/15/2016,12:00:00 AM,583
None,253.42,0,0,1,Clear,sky is clear,12/15/2016,1:00:00 AM,342
None,252.53,0,0,1,Clear,sky is clear,12/15/2016,2:00:00 AM,274
None,252.08,0,0,1,Clear,sky is clear,12/15/2016,3:00:00 AM,357
None,251.46,0,0,1,Clear,sky is clear,12/15/2016,4:00:00 AM,864
None,251.21,0,0,1,Clear,sky is clear,12/15/2016,5:00:00 AM,2613
None,250.88,0,0,1,Clear,sky is clear,12/15/2016,6:00:00 AM,5531
None,250.48,0,0,1,Clear,sky is clear,12/15/2016,7:00:00 AM,6059
None,250.02,0,0,40,Clouds,scattered clouds,12/15/2016,8:00:00 AM,5595
None,250.15,0,0,5,Clear,sky is clear,12/15/2016,9:00:00 AM,5097
None,251.72,0,0,1,Clear,sky is clear,12/15/2016,10:00:00 AM,4565
None,253.29,0,0,1,Haze,haze,12/15/2016,11:00:00 AM,4900
None,254.93,0,0,40,Clouds,scattered clouds,12/15/2016,12:00:00 PM,4997
None,256.42,0,0,1,Clear,sky is clear,12/15/2016,1:00:00 PM,5053
None,256.48,0,0,1,Clear,sky is clear,12/15/2016,2:00:00 PM,5421
None,256.09,0,0,1,Clear,sky is clear,12/15/2016,3:00:00 PM,5788
None,255.58,0,0,1,Clear,sky is clear,12/15/2016,4:00:00 PM,6603
None,255.61,0,0,75,Clouds,broken clouds,12/15/2016,5:00:00 PM,5997
None,255.61,0,0,1,Clear,sky is clear,12/15/2016,6:00:00 PM,4381
None,255.82,0,0,90,Clouds,overcast clouds,12/15/2016,7:00:00 PM,3249
None,255.95,0,0,90,Clouds,overcast clouds,12/15/2016,8:00:00 PM,2906
None,256.22,0,0,90,Clouds,overcast clouds,12/15/2016,9:00:00 PM,2693
None,256.68,0,0,90,Clouds,overcast clouds,12/15/2016,10:00:00 PM,2206
None,257.07,0,0,90,Snow,light snow,12/15/2016,11:00:00 PM,1229
None,257.29,0,0,90,Snow,light snow,12/16/2016,12:00:00 AM,651
None,257.29,0,0,90,Mist,mist,12/16/2016,12:00:00 AM,651
None,257.69,0,0,90,Snow,light snow,12/16/2016,1:00:00 AM,435
None,257.69,0,0,90,Mist,mist,12/16/2016,1:00:00 AM,435
None,258.36,0,0,90,Snow,light snow,12/16/2016,2:00:00 AM,314
None,258.36,0,0,90,Mist,mist,12/16/2016,2:00:00 AM,314
None,259.08,0,0,90,Snow,light snow,12/16/2016,3:00:00 AM,363
None,259.08,0,0,90,Mist,mist,12/16/2016,3:00:00 AM,363
None,259.28,0,0,90,Snow,light snow,12/16/2016,4:00:00 AM,820
None,259.42,0,0,90,Snow,light snow,12/16/2016,6:00:00 AM,4919
None,259.72,0,0,90,Snow,light snow,12/16/2016,7:00:00 AM,5459
None,259.79,0,0,90,Snow,light snow,12/16/2016,8:00:00 AM,4718
None,260.01,0,0,90,Snow,light snow,12/16/2016,8:00:00 AM,4718
None,260.01,0,0,90,Mist,mist,12/16/2016,8:00:00 AM,4718
None,260.65,0,0,90,Snow,light snow,12/16/2016,9:00:00 AM,4429
None,260.65,0,0,90,Mist,mist,12/16/2016,9:00:00 AM,4429
None,260.79,0,0,90,Snow,light snow,12/16/2016,10:00:00 AM,4199
None,261.4,0,0,90,Snow,light snow,12/16/2016,11:00:00 AM,4716
None,261.61,0,0,90,Snow,light snow,12/16/2016,12:00:00 PM,4875
None,262.02,0,0,90,Snow,light snow,12/16/2016,1:00:00 PM,4814
None,262.09,0,0,90,Snow,light snow,12/16/2016,3:00:00 PM,4848
None,262.09,0,0,90,Haze,haze,12/16/2016,3:00:00 PM,4848
None,262.01,0,0,90,Snow,light snow,12/16/2016,4:00:00 PM,4251
None,262.01,0,0,90,Mist,mist,12/16/2016,4:00:00 PM,4251
None,261.75,0,0,90,Snow,snow,12/16/2016,5:00:00 PM,3311
None,261.75,0,0,90,Mist,mist,12/16/2016,5:00:00 PM,3311
None,261.72,0,0,90,Snow,light snow,12/16/2016,6:00:00 PM,2344
None,261.72,0,0,90,Mist,mist,12/16/2016,6:00:00 PM,2344
None,261.65,0,0,90,Snow,snow,12/16/2016,6:00:00 PM,2344
None,261.65,0,0,90,Mist,mist,12/16/2016,6:00:00 PM,2344
None,261.62,0,0,90,Snow,snow,12/16/2016,7:00:00 PM,1906
None,261.62,0,0,90,Mist,mist,12/16/2016,7:00:00 PM,1906
None,261.62,0,0,90,Fog,fog,12/16/2016,7:00:00 PM,1906
None,261.72,0,0,90,Snow,snow,12/16/2016,8:00:00 PM,1543
None,261.72,0,0,90,Mist,mist,12/16/2016,8:00:00 PM,1543
None,261.62,0,0,90,Snow,light snow,12/16/2016,10:00:00 PM,1589
None,261.62,0,0,90,Mist,mist,12/16/2016,10:00:00 PM,1589
None,261.82,0,0,90,Snow,light snow,12/16/2016,11:00:00 PM,1057
None,261.82,0,0,90,Mist,mist,12/16/2016,11:00:00 PM,1057
None,261.79,0,0,90,Snow,light snow,12/17/2016,12:00:00 AM,669
None,261.79,0,0,90,Mist,mist,12/17/2016,12:00:00 AM,669
None,261.72,0,0,90,Snow,light snow,12/17/2016,1:00:00 AM,425
None,261.72,0,0,90,Mist,mist,12/17/2016,1:00:00 AM,425
None,261.82,0,0,90,Snow,light snow,12/17/2016,1:00:00 AM,425
None,261.82,0,0,90,Mist,mist,12/17/2016,1:00:00 AM,425
None,261.8,0,0,90,Snow,light snow,12/17/2016,2:00:00 AM,354
None,261.8,0,0,90,Mist,mist,12/17/2016,2:00:00 AM,354
None,261.08,0,0,90,Snow,light snow,12/17/2016,3:00:00 AM,317
None,261.08,0,0,90,Mist,mist,12/17/2016,3:00:00 AM,317
None,260.65,0,0,90,Snow,light snow,12/17/2016,4:00:00 AM,333
None,259.75,0,0,90,Snow,light snow,12/17/2016,5:00:00 AM,610
None,259.75,0,0,90,Mist,mist,12/17/2016,5:00:00 AM,610
None,259.37,0,0,90,Snow,light snow,12/17/2016,6:00:00 AM,944
None,259.37,0,0,90,Mist,mist,12/17/2016,6:00:00 AM,944
None,258.51,0,0,90,Snow,light snow,12/17/2016,7:00:00 AM,1195
None,258.51,0,0,90,Mist,mist,12/17/2016,7:00:00 AM,1195
None,258.51,0,0,90,Haze,haze,12/17/2016,7:00:00 AM,1195
None,257.95,0,0,90,Snow,light snow,12/17/2016,8:00:00 AM,1488
None,257.95,0,0,90,Haze,haze,12/17/2016,8:00:00 AM,1488
None,257.95,0,0,90,Mist,mist,12/17/2016,8:00:00 AM,1488
None,257.75,0,0,75,Snow,light snow,12/17/2016,9:00:00 AM,1833
None,257.75,0,0,75,Haze,haze,12/17/2016,9:00:00 AM,1833
None,257.89,0,0,90,Snow,light snow,12/17/2016,10:00:00 AM,2205
None,257.89,0,0,90,Haze,haze,12/17/2016,10:00:00 AM,2205
None,257.89,0,0,90,Mist,mist,12/17/2016,10:00:00 AM,2205
None,257.96,0,0,90,Snow,light snow,12/17/2016,11:00:00 AM,2632
None,257.96,0,0,90,Haze,haze,12/17/2016,11:00:00 AM,2632
None,258.09,0,0,40,Snow,light snow,12/17/2016,12:00:00 PM,3145
None,258.22,0,0,1,Snow,light snow,12/17/2016,1:00:00 PM,3337
None,258.02,0,0,1,Snow,light snow,12/17/2016,2:00:00 PM,3426
None,257.59,0,0,40,Clouds,scattered clouds,12/17/2016,3:00:00 PM,4134
None,257.02,0,0,1,Clear,sky is clear,12/17/2016,4:00:00 PM,4312
None,255.75,0,0,1,Clear,sky is clear,12/17/2016,5:00:00 PM,3692
None,254.71,0,0,1,Clear,sky is clear,12/17/2016,6:00:00 PM,3346
None,254.29,0,0,1,Clear,sky is clear,12/17/2016,7:00:00 PM,2679
None,253.16,0,0,1,Clear,sky is clear,12/17/2016,8:00:00 PM,2256
None,251.76,0,0,1,Clear,sky is clear,12/17/2016,9:00:00 PM,2262
None,250.84,0,0,1,Clear,sky is clear,12/17/2016,10:00:00 PM,2311
None,249.59,0,0,1,Clear,sky is clear,12/17/2016,11:00:00 PM,1554
None,248.84,0,0,1,Clear,sky is clear,12/18/2016,12:00:00 AM,957
None,248.22,0,0,1,Clear,sky is clear,12/18/2016,1:00:00 AM,667
None,247.29,0,0,1,Clear,sky is clear,12/18/2016,2:00:00 AM,472
None,246.6,0,0,1,Clear,sky is clear,12/18/2016,3:00:00 AM,312
None,245.62,0,0,1,Clear,sky is clear,12/18/2016,4:00:00 AM,277
None,244.89,0,0,1,Clear,sky is clear,12/18/2016,5:00:00 AM,459
None,244.22,0,0,1,Clear,sky is clear,12/18/2016,6:00:00 AM,800
None,243.62,0,0,1,Haze,haze,12/18/2016,7:00:00 AM,1037
None,243.39,0,0,1,Haze,haze,12/18/2016,8:00:00 AM,1462
None,246.74,0,0,5,Fog,fog,12/18/2016,10:00:00 AM,3067
None,248.86,0,0,1,Clear,sky is clear,12/18/2016,11:00:00 AM,3666
None,250.48,0,0,5,Clear,sky is clear,12/18/2016,12:00:00 PM,3149
None,251.51,0,0,1,Clear,sky is clear,12/18/2016,2:00:00 PM,3437
None,251.23,0,0,1,Clear,sky is clear,12/18/2016,2:00:00 PM,3437
None,251.36,0,0,1,Clear,sky is clear,12/18/2016,3:00:00 PM,3584
None,251.15,0,0,1,Clear,sky is clear,12/18/2016,4:00:00 PM,3869
None,250.08,0,0,75,Clouds,broken clouds,12/18/2016,5:00:00 PM,3714
None,250.22,0,0,5,Clear,sky is clear,12/18/2016,7:00:00 PM,2502
None,250.65,0,0,1,Clear,sky is clear,12/18/2016,8:00:00 PM,2217
None,251.74,0,0,1,Clear,sky is clear,12/18/2016,9:00:00 PM,1994
None,253.14,0,0,1,Clear,sky is clear,12/18/2016,10:00:00 PM,1669
None,253.93,0,0,1,Clear,sky is clear,12/18/2016,11:00:00 PM,1033
None,254.14,0,0,1,Clear,sky is clear,12/18/2016,11:00:00 PM,1033
None,254.22,0,0,1,Clear,sky is clear,12/19/2016,12:00:00 AM,420
None,254.22,0,0,1,Clear,sky is clear,12/19/2016,12:00:00 AM,420
None,254.72,0,0,1,Clear,sky is clear,12/19/2016,1:00:00 AM,292
None,255.37,0,0,1,Clear,sky is clear,12/19/2016,2:00:00 AM,254
None,257.07,0,0,1,Clear,sky is clear,12/19/2016,3:00:00 AM,295
None,257.93,0,0,1,Clear,sky is clear,12/19/2016,4:00:00 AM,770
None,258.67,0,0,1,Clear,sky is clear,12/19/2016,5:00:00 AM,2458
None,260.14,0,0,90,Clouds,overcast clouds,12/19/2016,6:00:00 AM,5160
None,260.72,0,0,90,Clouds,overcast clouds,12/19/2016,7:00:00 AM,5832
None,261.15,0,0,40,Clouds,scattered clouds,12/19/2016,8:00:00 AM,5278
None,261.22,0,0,40,Clouds,scattered clouds,12/19/2016,9:00:00 AM,4747
None,262.36,0,0,1,Clear,sky is clear,12/19/2016,10:00:00 AM,4301
None,265.14,0,0,1,Clear,sky is clear,12/19/2016,11:00:00 AM,4618
None,266.15,0,0,1,Snow,light snow,12/19/2016,12:00:00 PM,4748
None,266.88,0,0,1,Haze,haze,12/19/2016,1:00:00 PM,4752
None,267.21,0,0,5,Snow,light snow,12/19/2016,2:00:00 PM,5087
None,267.21,0,0,5,Haze,haze,12/19/2016,2:00:00 PM,5087
None,267.48,0,0,40,Clouds,scattered clouds,12/19/2016,3:00:00 PM,4939
None,266.55,0,0,1,Clear,sky is clear,12/19/2016,4:00:00 PM,4696
None,266.02,0,0,1,Clear,sky is clear,12/19/2016,5:00:00 PM,5572
None,265.79,0,0,1,Clear,sky is clear,12/19/2016,6:00:00 PM,4086
None,266.88,0,0,1,Clear,sky is clear,12/19/2016,7:00:00 PM,2883
None,266.93,0,0,1,Clear,sky is clear,12/19/2016,8:00:00 PM,2452
None,268.14,0,0,1,Clear,sky is clear,12/19/2016,9:00:00 PM,2032
None,268.48,0,0,75,Clouds,broken clouds,12/19/2016,10:00:00 PM,1578
None,268.75,0,0,90,Clouds,overcast clouds,12/19/2016,11:00:00 PM,1063
None,269.21,0,0,1,Clear,sky is clear,12/20/2016,12:00:00 AM,614
None,269.4,0,0,40,Clouds,scattered clouds,12/20/2016,1:00:00 AM,410
None,270.22,0,0,75,Clouds,broken clouds,12/20/2016,2:00:00 AM,316
None,270.27,0,0,75,Clouds,broken clouds,12/20/2016,3:00:00 AM,427
None,270.61,0,0,90,Clouds,overcast clouds,12/20/2016,4:00:00 AM,946
None,271.15,0,0,1,Clear,sky is clear,12/20/2016,5:00:00 AM,2633
None,272.61,0,0,1,Clear,sky is clear,12/20/2016,6:00:00 AM,5446
None,273.29,0,0,1,Clear,sky is clear,12/20/2016,7:00:00 AM,5998
None,273.35,0,0,1,Clear,sky is clear,12/20/2016,8:00:00 AM,5701
None,274.28,0,0,1,Clear,sky is clear,12/20/2016,9:00:00 AM,5225
None,274.95,0,0,1,Snow,light snow,12/20/2016,10:00:00 AM,4778
None,275.34,0,0,1,Snow,light snow,12/20/2016,11:00:00 AM,4956
